,EquationNumber,Equation,AnswerIsCorrect,Answer,CorrectAnswer
489,eq_489.jpeg,8x + 24,0,-66,2.88
490,eq_490.jpeg,-88x + 21,1,1.27,1.27
491,eq_491.jpeg,-44x + 62,0,-39,2.52
492,eq_492.jpeg,-73x - 94,1,-1.33,-1.33
493,eq_493.jpeg,5x + 90,1,-6.4,-6.4
494,eq_494.jpeg,58x - 57,1,2.57,2.57
495,eq_495.jpeg,-8x + 61,1,8.5,8.5
496,eq_496.jpeg,-74x + 40,1,0.84,0.84
497,eq_497.jpeg,-94x + 47,1,0.35,0.35
498,eq_498.jpeg,-99x + 11,1,0.88,0.88
499,eq_499.jpeg,91x + 88,1,-0.34,-0.34
500,eq_500.jpeg,-97x + 3,0,-57,-0.57
501,eq_501.jpeg,86x + 82,1,-2.03,-2.03
502,eq_502.jpeg,-41x - 31,1,1.29,1.29
503,eq_503.jpeg,-75x - 76,1,0.31,0.31
504,eq_504.jpeg,-96x - 86,1,-0.94,-0.94
505,eq_505.jpeg,-15x + 56,0,91,0.4
506,eq_506.jpeg,-3x + 11,1,28.67,28.67
507,eq_507.jpeg,-91x + 45,1,-0.02,-0.02
508,eq_508.jpeg,56x + 58,1,-0.91,-0.91
509,eq_509.jpeg,-87x - 91,0,-100,-0.91
510,eq_510.jpeg,53x - 79,1,3.3,3.3
511,eq_511.jpeg,31x - 85,0,71,1.13
512,eq_512.jpeg,89x + 44,1,0.11,0.11
513,eq_513.jpeg,-50x + 94,1,1.5,1.5
514,eq_514.jpeg,-32x - 90,1,-5.16,-5.16
515,eq_515.jpeg,-69x - 6,0,-49,1.26
516,eq_516.jpeg,-34x - 41,0,1,-1.38
517,eq_517.jpeg,66x - 64,1,0.14,0.14
518,eq_518.jpeg,63x + 55,1,-1.38,-1.38
519,eq_519.jpeg,67x - 50,0,69,-0.55
520,eq_520.jpeg,-73x - 47,1,0.6,0.6
521,eq_521.jpeg,-95x + 85,0,-31,0.46
522,eq_522.jpeg,-43x + 85,1,0.51,0.51
523,eq_523.jpeg,34x - 28,1,-0.12,-0.12
524,eq_524.jpeg,7x + 99,0,2,-11.0
525,eq_525.jpeg,50x - 50,0,58,1.66
526,eq_526.jpeg,11x + 41,0,-47,-3.27
527,eq_527.jpeg,71x - 49,0,84,-0.14
528,eq_528.jpeg,3x + 93,0,-56,-1.0
529,eq_529.jpeg,11x - 87,1,8.0,8.0
530,eq_530.jpeg,-1x + 82,0,-47,170.0
531,eq_531.jpeg,-99x + 13,0,12,-0.72
532,eq_532.jpeg,-27x - 90,1,-3.0,-3.0
533,eq_533.jpeg,-64x + 12,1,-0.88,-0.88
534,eq_534.jpeg,-85x + 53,1,1.25,1.25
535,eq_535.jpeg,-56x + 21,0,55,1.86
536,eq_536.jpeg,51x - 94,1,0.0,0.0
537,eq_537.jpeg,-50x + 34,1,2.24,2.24
538,eq_538.jpeg,-2x - 98,1,-93.0,-93.0
539,eq_539.jpeg,68x - 67,0,52,2.24
540,eq_540.jpeg,-36x - 5,0,10,-1.72
541,eq_541.jpeg,-74x + 42,1,0.93,0.93
542,eq_542.jpeg,-83x + 7,1,-0.76,-0.76
543,eq_543.jpeg,96x - 4,0,-43,0.9
544,eq_544.jpeg,73x + 65,1,-1.62,-1.62
545,eq_545.jpeg,59x - 87,1,0.02,0.02
546,eq_546.jpeg,-60x - 34,1,-0.05,-0.05
547,eq_547.jpeg,64x + 93,1,-2.11,-2.11
548,eq_548.jpeg,17x + 2,1,-5.47,-5.47
549,eq_549.jpeg,-65x - 99,0,-42,-1.65
550,eq_550.jpeg,29x + 73,1,-3.28,-3.28
551,eq_551.jpeg,97x - 70,0,-99,1.07
552,eq_552.jpeg,4x + 56,1,-37.5,-37.5
553,eq_553.jpeg,4x + 70,1,-29.25,-29.25
554,eq_554.jpeg,97x + 5,1,0.65,0.65
555,eq_555.jpeg,8x - 68,1,1.62,1.62
556,eq_556.jpeg,9x - 25,0,-31,8.67
557,eq_557.jpeg,-23x - 42,1,-2.78,-2.78
558,eq_558.jpeg,-3x - 4,1,12.0,12.0
559,eq_559.jpeg,-65x + 13,0,-70,-1.29
560,eq_560.jpeg,-1x + 76,1,87.0,87.0
561,eq_561.jpeg,-47x + 57,1,2.23,2.23
562,eq_562.jpeg,-36x - 46,1,-1.06,-1.06
563,eq_563.jpeg,-5x - 6,0,-100,8.8
564,eq_564.jpeg,-55x + 31,1,2.05,2.05
565,eq_565.jpeg,60x - 27,0,-11,-0.4
566,eq_566.jpeg,60x - 96,1,1.57,1.57
567,eq_567.jpeg,-43x + 81,1,2.88,2.88
568,eq_568.jpeg,-82x - 40,0,67,-0.23
569,eq_569.jpeg,-56x + 91,1,1.14,1.14
570,eq_570.jpeg,-77x + 5,1,0.04,0.04
571,eq_571.jpeg,39x - 49,0,8,1.28
572,eq_572.jpeg,-13x + 59,1,6.0,6.0
573,eq_573.jpeg,83x + 55,0,90,-1.08
574,eq_574.jpeg,-44x + 8,1,0.43,0.43
575,eq_575.jpeg,-50x - 65,1,-1.36,-1.36
576,eq_576.jpeg,-50x - 17,0,100,-0.9
577,eq_577.jpeg,83x + 10,0,-53,0.31
578,eq_578.jpeg,65x + 63,1,-1.34,-1.34
579,eq_579.jpeg,50x - 22,1,0.76,0.76
580,eq_580.jpeg,72x - 51,0,54,0.35
581,eq_581.jpeg,86x + 43,1,-1.23,-1.23
582,eq_582.jpeg,74x + 96,1,-1.8,-1.8
583,eq_583.jpeg,82x - 34,0,-34,-0.46
584,eq_584.jpeg,81x + 90,0,0,-2.22
585,eq_585.jpeg,3x + 18,0,68,6.33
586,eq_586.jpeg,-77x - 75,1,-1.06,-1.06
587,eq_587.jpeg,-91x - 42,1,-0.78,-0.78
588,eq_588.jpeg,28x + 25,1,-2.04,-2.04
589,eq_589.jpeg,-40x + 56,0,-38,1.38
590,eq_590.jpeg,-5x - 28,1,11.4,11.4
591,eq_591.jpeg,-22x - 71,1,-0.95,-0.95
592,eq_592.jpeg,-67x + 37,1,1.69,1.69
593,eq_593.jpeg,46x - 73,0,45,1.7
594,eq_594.jpeg,10x + 44,1,-0.4,-0.4
595,eq_595.jpeg,-90x + 43,1,0.03,0.03
596,eq_596.jpeg,-77x + 83,1,0.49,0.49
597,eq_597.jpeg,-10x + 36,0,-24,-0.4
598,eq_598.jpeg,2x - 49,1,-8.0,-8.0
599,eq_599.jpeg,-24x - 56,1,-5.83,-5.83
600,eq_600.jpeg,50x + 22,1,-2.12,-2.12
601,eq_601.jpeg,-85x + 15,0,-64,-0.65
602,eq_602.jpeg,-44x + 25,0,-19,1.25
603,eq_603.jpeg,-14x - 99,0,-10,0.0
604,eq_604.jpeg,-35x - 66,0,-27,-1.57
605,eq_605.jpeg,2x - 4,0,11,-26.0
606,eq_606.jpeg,74x + 63,1,-0.15,-0.15
607,eq_607.jpeg,-51x - 25,0,-78,-0.02
608,eq_608.jpeg,-83x + 38,0,70,0.75
609,eq_609.jpeg,58x + 46,1,0.64,0.64
610,eq_610.jpeg,69x - 65,0,56,1.48
611,eq_611.jpeg,-77x - 44,1,-0.9,-0.9
612,eq_612.jpeg,-68x + 63,1,2.24,2.24
613,eq_613.jpeg,-37x - 19,0,-73,1.08
614,eq_614.jpeg,22x + 56,0,-12,-4.5
615,eq_615.jpeg,-62x - 85,1,-0.82,-0.82
616,eq_616.jpeg,-76x + 26,1,1.54,1.54
617,eq_617.jpeg,-39x - 59,1,-0.49,-0.49
618,eq_618.jpeg,-34x - 15,0,-91,-2.91
619,eq_619.jpeg,24x + 32,0,93,-2.08
620,eq_620.jpeg,-31x - 40,0,48,-0.52
621,eq_621.jpeg,-44x - 16,1,0.36,0.36
622,eq_622.jpeg,12x + 55,0,37,0.83
623,eq_623.jpeg,-20x + 31,0,-88,-3.05
624,eq_624.jpeg,50x + 93,0,-5,-2.06
625,eq_625.jpeg,-5x - 42,1,0.2,0.2
626,eq_626.jpeg,-64x + 1,1,-1.27,-1.27
627,eq_627.jpeg,-43x - 55,0,3,0.88
628,eq_628.jpeg,-60x + 38,0,-78,-0.88
629,eq_629.jpeg,96x - 53,0,91,0.85
630,eq_630.jpeg,-96x + 82,0,-74,1.65
631,eq_631.jpeg,91x - 53,1,1.11,1.11
632,eq_632.jpeg,9x + 31,1,-13.0,-13.0
633,eq_633.jpeg,57x + 15,0,83,0.4
634,eq_634.jpeg,88x - 44,1,-0.41,-0.41
635,eq_635.jpeg,37x - 19,1,1.49,1.49
636,eq_636.jpeg,-12x + 58,1,-3.17,-3.17
637,eq_637.jpeg,-99x - 85,1,-1.22,-1.22
638,eq_638.jpeg,-19x + 43,1,1.84,1.84
639,eq_639.jpeg,-3x - 73,0,67,8.0
640,eq_640.jpeg,64x + 16,0,86,0.73
641,eq_641.jpeg,-76x + 66,1,0.96,0.96
642,eq_642.jpeg,-82x - 33,1,-0.61,-0.61
643,eq_643.jpeg,47x + 57,1,-0.19,-0.19
644,eq_644.jpeg,60x - 18,1,-0.9,-0.9
645,eq_645.jpeg,62x - 39,1,2.16,2.16
646,eq_646.jpeg,67x + 95,0,98,-0.12
647,eq_647.jpeg,-15x - 87,1,-9.07,-9.07
648,eq_648.jpeg,-54x + 84,0,45,3.2
649,eq_649.jpeg,-6x + 73,1,17.5,17.5
650,eq_650.jpeg,79x + 84,1,0.06,0.06
651,eq_651.jpeg,-93x - 62,0,16,-1.24
652,eq_652.jpeg,31x - 13,1,3.16,3.16
653,eq_653.jpeg,19x + 77,0,-52,-6.89
654,eq_654.jpeg,13x + 59,0,29,-0.15
655,eq_655.jpeg,60x + 42,1,-1.05,-1.05
656,eq_656.jpeg,-24x - 24,0,99,-2.33
657,eq_657.jpeg,72x + 81,1,-0.5,-0.5
658,eq_658.jpeg,22x - 73,1,1.5,1.5
659,eq_659.jpeg,-62x - 23,0,49,-0.98
660,eq_660.jpeg,-8x - 31,1,-14.0,-14.0
661,eq_661.jpeg,9x - 41,0,-40,7.67
662,eq_662.jpeg,-43x - 41,1,-0.49,-0.49
663,eq_663.jpeg,82x + 19,1,-0.96,-0.96
664,eq_664.jpeg,35x - 60,1,1.17,1.17
665,eq_665.jpeg,-41x - 67,0,-60,-2.41
666,eq_666.jpeg,20x - 61,1,5.3,5.3
667,eq_667.jpeg,-64x + 30,1,-0.05,-0.05
668,eq_668.jpeg,28x - 41,0,-41,1.39
669,eq_669.jpeg,-21x - 73,0,62,-0.62
670,eq_670.jpeg,-17x - 44,1,-1.29,-1.29
671,eq_671.jpeg,-25x + 40,0,59,4.72
672,eq_672.jpeg,-84x + 29,0,94,1.38
673,eq_673.jpeg,73x - 20,1,-0.77,-0.77
674,eq_674.jpeg,10x - 49,0,-41,-2.5
675,eq_675.jpeg,-36x - 94,1,-4.03,-4.03
676,eq_676.jpeg,-69x - 57,1,-0.72,-0.72
677,eq_677.jpeg,-74x - 93,0,-20,-1.23
678,eq_678.jpeg,43x + 89,0,-67,-0.79
679,eq_679.jpeg,32x + 52,1,-0.5,-0.5
680,eq_680.jpeg,-93x - 20,0,32,0.01
681,eq_681.jpeg,43x - 7,0,71,1.35
682,eq_682.jpeg,77x + 10,0,-21,-1.4
683,eq_683.jpeg,22x - 79,0,78,7.86
684,eq_684.jpeg,-44x + 29,1,-0.95,-0.95
685,eq_685.jpeg,14x + 43,1,-9.43,-9.43
686,eq_686.jpeg,30x - 88,0,66,5.33
687,eq_687.jpeg,16x + 89,0,-81,-9.75
688,eq_688.jpeg,97x - 23,1,0.73,0.73
689,eq_689.jpeg,-70x + 33,0,19,0.31
690,eq_690.jpeg,-50x - 15,1,-0.08,-0.08
691,eq_691.jpeg,23x + 97,1,-4.13,-4.13
692,eq_692.jpeg,-12x + 85,0,9,0.17
693,eq_693.jpeg,72x - 72,0,-95,1.81
694,eq_694.jpeg,-92x - 77,0,34,0.05
695,eq_695.jpeg,-76x + 32,0,-42,1.47
696,eq_696.jpeg,-94x - 29,0,65,-0.51
697,eq_697.jpeg,65x + 75,0,51,0.02
698,eq_698.jpeg,9x + 64,1,-9.44,-9.44
699,eq_699.jpeg,-66x + 81,0,-84,0.03
700,eq_700.jpeg,90x + 24,0,-80,0.5
701,eq_701.jpeg,78x - 63,0,5,-0.1
702,eq_702.jpeg,32x - 79,0,91,4.12
703,eq_703.jpeg,8x - 15,1,0.75,0.75
704,eq_704.jpeg,-71x + 81,1,1.52,1.52
705,eq_705.jpeg,-53x - 65,1,-0.19,-0.19
706,eq_706.jpeg,-96x + 44,1,-0.02,-0.02
707,eq_707.jpeg,-3x + 18,0,16,-16.0
708,eq_708.jpeg,-26x + 16,1,3.04,3.04
709,eq_709.jpeg,84x - 91,0,-7,2.15
710,eq_710.jpeg,-40x + 29,1,-0.65,-0.65
711,eq_711.jpeg,75x - 66,0,-39,2.0
712,eq_712.jpeg,-62x - 44,1,-0.4,-0.4
713,eq_713.jpeg,86x - 96,1,0.58,0.58
714,eq_714.jpeg,-37x - 14,0,93,0.32
715,eq_715.jpeg,-8x + 23,1,-6.12,-6.12
716,eq_716.jpeg,-61x + 59,1,-0.2,-0.2
717,eq_717.jpeg,-73x + 96,0,-86,0.92
718,eq_718.jpeg,67x - 91,0,-61,0.51
719,eq_719.jpeg,45x - 13,0,-63,0.73
720,eq_720.jpeg,22x + 53,1,-4.09,-4.09
721,eq_721.jpeg,-21x + 66,1,6.14,6.14
722,eq_722.jpeg,53x + 84,1,-1.47,-1.47
723,eq_723.jpeg,80x - 10,0,-52,1.18
724,eq_724.jpeg,-9x - 27,1,5.22,5.22
725,eq_725.jpeg,-78x + 57,1,0.22,0.22
726,eq_726.jpeg,29x - 59,1,4.55,4.55
727,eq_727.jpeg,-9x - 25,0,19,-5.56
728,eq_728.jpeg,95x - 56,1,-0.01,-0.01
729,eq_729.jpeg,-24x - 92,1,0.21,0.21
730,eq_730.jpeg,-69x + 70,1,2.45,2.45
731,eq_731.jpeg,70x - 3,0,36,0.73
732,eq_732.jpeg,-42x + 79,0,26,3.33
733,eq_733.jpeg,19x - 9,1,-0.68,-0.68
734,eq_734.jpeg,-46x - 67,0,-30,-1.52
735,eq_735.jpeg,46x - 95,0,66,0.0
736,eq_736.jpeg,33x + 45,0,-58,-3.88
737,eq_737.jpeg,43x - 89,0,-66,1.44
738,eq_738.jpeg,70x + 69,1,-1.57,-1.57
739,eq_739.jpeg,-41x - 86,1,-1.44,-1.44
740,eq_740.jpeg,-33x + 41,0,99,2.03
741,eq_741.jpeg,71x + 36,1,0.3,0.3
742,eq_742.jpeg,83x - 63,1,1.16,1.16
743,eq_743.jpeg,-91x + 87,1,0.05,0.05
744,eq_744.jpeg,58x - 78,0,-41,2.4
745,eq_745.jpeg,-19x + 36,0,-56,5.58
746,eq_746.jpeg,-84x - 11,0,-9,0.83
747,eq_747.jpeg,36x - 72,1,4.14,4.14
748,eq_748.jpeg,-75x + 6,1,0.4,0.4
749,eq_749.jpeg,-50x + 98,0,80,1.32
750,eq_750.jpeg,72x + 53,0,95,-0.82
751,eq_751.jpeg,67x + 98,0,-57,-0.48
752,eq_752.jpeg,64x + 6,1,-0.58,-0.58
753,eq_753.jpeg,96x + 12,1,0.77,0.77
754,eq_754.jpeg,37x + 98,0,36,-3.43
755,eq_755.jpeg,87x + 99,0,-65,-1.85
756,eq_756.jpeg,-69x + 1,1,0.59,0.59
757,eq_757.jpeg,94x + 18,0,-100,0.73
758,eq_758.jpeg,-35x + 52,1,-0.77,-0.77
759,eq_759.jpeg,-69x + 87,1,0.94,0.94
760,eq_760.jpeg,69x + 79,1,-0.25,-0.25
761,eq_761.jpeg,81x - 37,0,-60,0.14
762,eq_762.jpeg,-86x + 14,1,-0.17,-0.17
763,eq_763.jpeg,96x + 27,0,-74,-0.99
764,eq_764.jpeg,-17x - 97,1,-7.41,-7.41
765,eq_765.jpeg,14x + 47,0,66,-5.21
766,eq_766.jpeg,45x + 69,0,61,0.44
767,eq_767.jpeg,6x + 70,1,-9.83,-9.83
768,eq_768.jpeg,-10x + 84,0,-36,6.8
769,eq_769.jpeg,-59x + 95,1,1.03,1.03
770,eq_770.jpeg,-43x - 30,1,-0.42,-0.42
771,eq_771.jpeg,78x - 10,1,-1.1,-1.1
772,eq_772.jpeg,96x + 96,1,-1.62,-1.62
773,eq_773.jpeg,42x + 43,1,-1.95,-1.95
774,eq_774.jpeg,-93x + 15,0,-66,1.17
775,eq_775.jpeg,-76x + 11,1,-0.53,-0.53
776,eq_776.jpeg,78x + 16,0,-21,0.04
777,eq_777.jpeg,-84x - 58,0,65,-0.88
778,eq_778.jpeg,40x + 80,1,-0.5,-0.5
779,eq_779.jpeg,-36x - 39,0,77,-1.78
780,eq_780.jpeg,-29x + 51,1,3.72,3.72
781,eq_781.jpeg,-44x + 7,1,-0.3,-0.3
782,eq_782.jpeg,37x + 38,0,63,-0.24
783,eq_783.jpeg,59x + 35,0,7,0.31
784,eq_784.jpeg,72x + 13,1,1.17,1.17
785,eq_785.jpeg,80x + 11,1,-0.35,-0.35
786,eq_786.jpeg,12x - 19,1,-1.75,-1.75
787,eq_787.jpeg,17x + 49,1,-3.0,-3.0
788,eq_788.jpeg,84x - 40,0,92,1.58
789,eq_789.jpeg,-61x + 61,1,0.7,0.7
790,eq_790.jpeg,25x - 21,0,-97,0.88
791,eq_791.jpeg,38x + 83,1,-2.58,-2.58
792,eq_792.jpeg,-65x - 93,1,-1.48,-1.48
793,eq_793.jpeg,1x - 33,1,59.0,59.0
794,eq_794.jpeg,-21x - 27,0,100,2.0
795,eq_795.jpeg,58x - 86,1,0.91,0.91
796,eq_796.jpeg,83x + 52,0,-44,-0.11
797,eq_797.jpeg,8x + 13,0,66,-6.5
798,eq_798.jpeg,-80x + 50,1,-0.09,-0.09
799,eq_799.jpeg,-8x - 51,0,-55,-0.5
800,eq_800.jpeg,-58x - 74,1,-2.21,-2.21
801,eq_801.jpeg,-49x + 90,0,25,2.0
802,eq_802.jpeg,86x - 71,0,81,1.27
803,eq_803.jpeg,-17x + 10,1,-0.41,-0.41
804,eq_804.jpeg,63x - 85,0,-10,2.3
805,eq_805.jpeg,-79x + 61,0,-91,0.38
806,eq_806.jpeg,71x - 21,1,0.41,0.41
807,eq_807.jpeg,66x + 22,1,0.73,0.73
808,eq_808.jpeg,56x + 42,0,14,-0.36
809,eq_809.jpeg,92x - 28,0,-7,1.21
810,eq_810.jpeg,19x + 62,0,-72,-3.53
811,eq_811.jpeg,67x + 81,1,-0.58,-0.58
812,eq_812.jpeg,90x - 75,0,34,1.02
813,eq_813.jpeg,-67x - 42,1,-1.93,-1.93
814,eq_814.jpeg,67x - 64,1,0.3,0.3
815,eq_815.jpeg,-19x + 45,0,-95,4.37
816,eq_816.jpeg,15x - 87,0,93,6.33
817,eq_817.jpeg,13x + 39,0,32,-3.46
818,eq_818.jpeg,68x + 95,1,-0.29,-0.29
819,eq_819.jpeg,85x + 67,1,-0.11,-0.11
820,eq_820.jpeg,84x + 55,1,-0.55,-0.55
821,eq_821.jpeg,-40x - 37,1,0.1,0.1
822,eq_822.jpeg,75x - 55,1,1.44,1.44
823,eq_823.jpeg,-26x - 86,0,-79,-3.81
824,eq_824.jpeg,54x + 47,1,-1.02,-1.02
825,eq_825.jpeg,35x - 47,1,-0.14,-0.14
826,eq_826.jpeg,-65x - 34,1,0.35,0.35
827,eq_827.jpeg,-23x + 76,1,5.52,5.52
828,eq_828.jpeg,44x - 71,1,3.73,3.73
829,eq_829.jpeg,6x + 65,0,-9,-9.33
830,eq_830.jpeg,-45x + 43,1,2.87,2.87
831,eq_831.jpeg,-88x - 78,0,43,-0.18
832,eq_832.jpeg,94x - 14,0,-29,0.64
833,eq_833.jpeg,81x - 16,0,-43,-1.01
834,eq_834.jpeg,-49x + 56,1,2.65,2.65
835,eq_835.jpeg,-38x - 29,1,0.0,0.0
836,eq_836.jpeg,65x - 28,0,-85,1.52
837,eq_837.jpeg,59x + 25,1,-1.97,-1.97
838,eq_838.jpeg,21x + 13,0,43,1.24
839,eq_839.jpeg,-17x + 62,0,0,9.35
840,eq_840.jpeg,32x - 51,0,6,-0.41
841,eq_841.jpeg,-77x + 21,0,-2,0.04
842,eq_842.jpeg,70x + 7,0,19,-0.91
843,eq_843.jpeg,-76x - 87,1,-0.45,-0.45
844,eq_844.jpeg,98x + 67,1,-0.78,-0.78
845,eq_845.jpeg,-85x - 40,1,-0.48,-0.48
846,eq_846.jpeg,3x - 90,0,67,56.0
847,eq_847.jpeg,-16x + 97,1,8.44,8.44
848,eq_848.jpeg,-20x + 31,1,-0.65,-0.65
849,eq_849.jpeg,-14x + 18,0,33,2.64
850,eq_850.jpeg,-93x + 19,0,-11,0.99
851,eq_851.jpeg,-55x - 85,0,-70,0.04
852,eq_852.jpeg,66x + 72,0,-71,-0.97
853,eq_853.jpeg,-58x - 5,0,-81,1.03
854,eq_854.jpeg,54x - 79,0,-82,2.61
855,eq_855.jpeg,-84x - 16,0,-14,0.73
856,eq_856.jpeg,13x + 34,1,-9.31,-9.31
857,eq_857.jpeg,14x + 33,1,2.0,2.0
858,eq_858.jpeg,62x - 1,1,0.24,0.24
859,eq_859.jpeg,-26x + 74,0,-50,6.15
860,eq_860.jpeg,-74x - 72,1,-2.01,-2.01
861,eq_861.jpeg,-69x - 86,1,-0.16,-0.16
862,eq_862.jpeg,87x + 7,1,0.91,0.91
863,eq_863.jpeg,10x + 23,0,65,-1.1
864,eq_864.jpeg,-53x + 97,1,0.23,0.23
865,eq_865.jpeg,84x + 61,0,-69,-0.77
866,eq_866.jpeg,-32x - 67,1,-5.19,-5.19
867,eq_867.jpeg,-11x + 35,0,-99,8.55
868,eq_868.jpeg,70x + 27,0,-76,-1.41
869,eq_869.jpeg,39x + 12,0,-54,0.54
870,eq_870.jpeg,75x + 10,0,52,-0.35
871,eq_871.jpeg,-17x - 89,0,36,-0.29
872,eq_872.jpeg,35x + 76,1,-0.54,-0.54
873,eq_873.jpeg,88x - 66,0,-3,1.76
874,eq_874.jpeg,-24x + 20,0,28,-1.83
875,eq_875.jpeg,-56x + 57,1,1.29,1.29
876,eq_876.jpeg,-70x - 29,1,-0.71,-0.71
877,eq_877.jpeg,-37x + 42,0,-84,2.62
878,eq_878.jpeg,88x - 96,0,-35,0.52
879,eq_879.jpeg,-64x - 40,1,-1.94,-1.94
880,eq_880.jpeg,58x + 50,0,-96,-2.47
881,eq_881.jpeg,23x + 60,1,-5.78,-5.78
882,eq_882.jpeg,-98x + 93,1,1.46,1.46
883,eq_883.jpeg,-53x - 99,0,27,-3.68
884,eq_884.jpeg,6x + 96,0,-35,-15.83
885,eq_885.jpeg,77x + 3,1,0.82,0.82
886,eq_886.jpeg,-55x + 98,1,2.56,2.56
887,eq_887.jpeg,-41x - 93,0,46,-1.41
888,eq_888.jpeg,90x - 68,0,-93,0.68
889,eq_889.jpeg,-52x + 48,0,49,2.4
890,eq_890.jpeg,95x + 65,1,-1.73,-1.73
891,eq_891.jpeg,-78x - 63,1,-0.45,-0.45
892,eq_892.jpeg,5x - 53,0,-13,-0.4
893,eq_893.jpeg,-67x + 93,0,-22,2.31
894,eq_894.jpeg,79x - 79,0,-96,2.14
895,eq_895.jpeg,-87x - 91,1,-1.92,-1.92
896,eq_896.jpeg,-59x + 16,1,1.58,1.58
897,eq_897.jpeg,67x + 78,0,-48,0.19
898,eq_898.jpeg,37x - 45,0,3,-0.78
899,eq_899.jpeg,77x + 24,0,-5,0.23
900,eq_900.jpeg,17x + 28,0,-89,-6.18
901,eq_901.jpeg,-23x + 24,0,69,2.22
902,eq_902.jpeg,44x + 86,0,44,-3.89
903,eq_903.jpeg,42x + 34,1,-2.48,-2.48
904,eq_904.jpeg,-19x - 40,1,-1.0,-1.0
905,eq_905.jpeg,81x + 65,1,-0.12,-0.12
906,eq_906.jpeg,72x + 67,0,-55,-1.29
907,eq_907.jpeg,82x - 62,0,30,-0.34
908,eq_908.jpeg,-4x - 51,1,-22.0,-22.0
909,eq_909.jpeg,96x - 46,0,33,0.23
910,eq_910.jpeg,-4x - 34,1,-11.5,-11.5
911,eq_911.jpeg,-64x + 81,0,85,-0.14
912,eq_912.jpeg,87x + 4,0,-63,-0.8
913,eq_913.jpeg,45x - 30,1,-0.31,-0.31
914,eq_914.jpeg,24x - 8,0,-71,-0.04
915,eq_915.jpeg,5x + 76,1,3.0,3.0
916,eq_916.jpeg,-75x - 77,0,-61,-0.29
917,eq_917.jpeg,-69x + 13,0,-10,-1.12
918,eq_918.jpeg,98x + 77,1,-0.67,-0.67
919,eq_919.jpeg,80x + 16,0,-54,-0.84
920,eq_920.jpeg,33x + 1,0,-30,2.7
921,eq_921.jpeg,-11x + 78,0,4,5.36
922,eq_922.jpeg,54x - 45,1,1.94,1.94
923,eq_923.jpeg,-87x - 86,1,-1.44,-1.44
924,eq_924.jpeg,24x + 47,0,-31,-0.71
925,eq_925.jpeg,58x + 62,0,-80,-0.71
926,eq_926.jpeg,-30x - 4,1,-1.7,-1.7
927,eq_927.jpeg,-51x - 23,1,-0.88,-0.88
928,eq_928.jpeg,-56x - 13,0,-19,-1.43
929,eq_929.jpeg,67x + 40,1,-1.54,-1.54
930,eq_930.jpeg,-98x - 17,1,-0.56,-0.56
931,eq_931.jpeg,-82x - 33,0,-48,-0.85
932,eq_932.jpeg,-30x + 13,1,2.67,2.67
933,eq_933.jpeg,35x - 47,0,66,1.14
934,eq_934.jpeg,-19x - 94,0,12,-8.11
935,eq_935.jpeg,15x - 49,1,-0.47,-0.47
936,eq_936.jpeg,66x - 25,1,-0.09,-0.09
937,eq_937.jpeg,-34x - 70,0,-94,-0.76
938,eq_938.jpeg,-50x + 67,1,1.08,1.08
939,eq_939.jpeg,-11x - 64,1,-10.64,-10.64
940,eq_940.jpeg,-60x - 70,0,88,-2.28
941,eq_941.jpeg,66x + 43,0,82,-2.06
942,eq_942.jpeg,-10x - 41,0,-52,4.0
943,eq_943.jpeg,19x + 4,1,3.89,3.89
944,eq_944.jpeg,95x - 72,1,0.62,0.62
945,eq_945.jpeg,80x - 96,0,1,1.59
946,eq_946.jpeg,24x + 3,1,-0.92,-0.92
947,eq_947.jpeg,40x + 20,1,-1.62,-1.62
948,eq_948.jpeg,8x + 16,1,-5.12,-5.12
949,eq_949.jpeg,-91x + 8,0,8,-0.47
950,eq_950.jpeg,13x + 35,0,-41,1.77
951,eq_951.jpeg,-45x + 37,0,-53,1.47
952,eq_952.jpeg,-84x + 45,0,-9,0.62
953,eq_953.jpeg,7x + 84,0,-86,-17.0
954,eq_954.jpeg,-4x - 90,1,-12.0,-12.0
955,eq_955.jpeg,-91x - 83,1,-1.6,-1.6
956,eq_956.jpeg,40x + 65,0,-28,-0.82
957,eq_957.jpeg,-52x - 85,0,4,-1.08
958,eq_958.jpeg,-72x - 84,1,0.14,0.14
959,eq_959.jpeg,1x + 96,0,96,-187.0
960,eq_960.jpeg,-54x - 5,0,46,0.56
961,eq_961.jpeg,42x + 7,1,0.71,0.71
962,eq_962.jpeg,89x - 16,0,-54,1.16
963,eq_963.jpeg,82x - 6,0,-63,-0.4
964,eq_964.jpeg,37x + 91,1,0.08,0.08
965,eq_965.jpeg,-90x + 25,0,-78,-0.37
966,eq_966.jpeg,81x - 52,0,94,0.25
967,eq_967.jpeg,47x + 37,1,1.21,1.21
968,eq_968.jpeg,-28x + 80,1,-0.57,-0.57
969,eq_969.jpeg,-17x + 75,0,-20,6.29
970,eq_970.jpeg,-49x - 81,0,7,-1.9
971,eq_971.jpeg,75x + 13,0,94,-1.31
972,eq_972.jpeg,82x - 91,1,0.65,0.65
973,eq_973.jpeg,-38x - 46,0,65,-3.37
974,eq_974.jpeg,-65x + 14,0,-23,-0.88
975,eq_975.jpeg,62x - 1,0,28,-0.37
976,eq_976.jpeg,-2x + 96,1,68.0,68.0
